pumped storage plant,<b>pumped storage plant</b><br>音标: /pumped-storage/<br>例句: The pumped storage plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage facility,<b>pumped storage facility</b><br>音标: /pumped-storage/<br>例句: The pumped storage facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage project,<b>pumped storage project</b><br>音标: /pumped-storage/<br>例句: The pumped storage project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage installation,<b>pumped storage installation</b><br>音标: /pumped-storage/<br>例句: The pumped storage installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage array,<b>pumped storage array</b><br>音标: /pumped-storage/<br>例句: The pumped storage array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage farm,<b>pumped storage farm</b><br>音标: /pumped-storage/<br>例句: The pumped storage farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage park,<b>pumped storage park</b><br>音标: /pumped-storage/<br>例句: The pumped storage park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage station,<b>pumped storage station</b><br>音标: /pumped-storage/<br>例句: The pumped storage station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage generator,<b>pumped storage generator</b><br>音标: /pumped-storage/<br>例句: The pumped storage generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage unit,<b>pumped storage unit</b><br>音标: /pumped-storage/<br>例句: The pumped storage unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage module,<b>pumped storage module</b><br>音标: /pumped-storage/<br>例句: The pumped storage module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage solution,<b>pumped storage solution</b><br>音标: /pumped-storage/<br>例句: The pumped storage solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage technology,<b>pumped storage technology</b><br>音标: /pumped-storage/<br>例句: The pumped storage technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage application,<b>pumped storage application</b><br>音标: /pumped-storage/<br>例句: The pumped storage application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage deployment,<b>pumped storage deployment</b><br>音标: /pumped-storage/<br>例句: The pumped storage deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage development,<b>pumped storage development</b><br>音标: /pumped-storage/<br>例句: The pumped storage development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage infrastructure,<b>pumped storage infrastructure</b><br>音标: /pumped-storage/<br>例句: The pumped storage infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage network,<b>pumped storage network</b><br>音标: /pumped-storage/<br>例句: The pumped storage network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage grid,<b>pumped storage grid</b><br>音标: /pumped-storage/<br>例句: The pumped storage grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
pumped storage market,<b>pumped storage market</b><br>音标: /pumped-storage/<br>例句: The pumped storage market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal system,<b>tidal system</b><br>音标: /tidal-system/<br>例句: The tidal system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal plant,<b>tidal plant</b><br>音标: /tidal-plant/<br>例句: The tidal plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal facility,<b>tidal facility</b><br>音标: /tidal-facility/<br>例句: The tidal facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal project,<b>tidal project</b><br>音标: /tidal-project/<br>例句: The tidal project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal installation,<b>tidal installation</b><br>音标: /tidal-installa/<br>例句: The tidal installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal array,<b>tidal array</b><br>音标: /tidal-array/<br>例句: The tidal array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal farm,<b>tidal farm</b><br>音标: /tidal-farm/<br>例句: The tidal farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal park,<b>tidal park</b><br>音标: /tidal-park/<br>例句: The tidal park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal station,<b>tidal station</b><br>音标: /tidal-station/<br>例句: The tidal station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal generator,<b>tidal generator</b><br>音标: /tidal-generato/<br>例句: The tidal generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal unit,<b>tidal unit</b><br>音标: /tidal-unit/<br>例句: The tidal unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal module,<b>tidal module</b><br>音标: /tidal-module/<br>例句: The tidal module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal solution,<b>tidal solution</b><br>音标: /tidal-solution/<br>例句: The tidal solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal technology,<b>tidal technology</b><br>音标: /tidal-technolo/<br>例句: The tidal technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal application,<b>tidal application</b><br>音标: /tidal-applicat/<br>例句: The tidal application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal deployment,<b>tidal deployment</b><br>音标: /tidal-deployme/<br>例句: The tidal deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal development,<b>tidal development</b><br>音标: /tidal-developm/<br>例句: The tidal development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal infrastructure,<b>tidal infrastructure</b><br>音标: /tidal-infrastr/<br>例句: The tidal infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal network,<b>tidal network</b><br>音标: /tidal-network/<br>例句: The tidal network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal grid,<b>tidal grid</b><br>音标: /tidal-grid/<br>例句: The tidal grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
tidal market,<b>tidal market</b><br>音标: /tidal-market/<br>例句: The tidal market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave system,<b>wave system</b><br>音标: /wave-system/<br>例句: The wave system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave plant,<b>wave plant</b><br>音标: /wave-plant/<br>例句: The wave plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave facility,<b>wave facility</b><br>音标: /wave-facility/<br>例句: The wave facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave project,<b>wave project</b><br>音标: /wave-project/<br>例句: The wave project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave installation,<b>wave installation</b><br>音标: /wave-installat/<br>例句: The wave installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave array,<b>wave array</b><br>音标: /wave-array/<br>例句: The wave array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave farm,<b>wave farm</b><br>音标: /wave-farm/<br>例句: The wave farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave park,<b>wave park</b><br>音标: /wave-park/<br>例句: The wave park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave station,<b>wave station</b><br>音标: /wave-station/<br>例句: The wave station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave generator,<b>wave generator</b><br>音标: /wave-generator/<br>例句: The wave generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave unit,<b>wave unit</b><br>音标: /wave-unit/<br>例句: The wave unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave module,<b>wave module</b><br>音标: /wave-module/<br>例句: The wave module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave solution,<b>wave solution</b><br>音标: /wave-solution/<br>例句: The wave solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave technology,<b>wave technology</b><br>音标: /wave-technolog/<br>例句: The wave technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave application,<b>wave application</b><br>音标: /wave-applicati/<br>例句: The wave application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave deployment,<b>wave deployment</b><br>音标: /wave-deploymen/<br>例句: The wave deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave development,<b>wave development</b><br>音标: /wave-developme/<br>例句: The wave development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave infrastructure,<b>wave infrastructure</b><br>音标: /wave-infrastru/<br>例句: The wave infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave network,<b>wave network</b><br>音标: /wave-network/<br>例句: The wave network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave grid,<b>wave grid</b><br>音标: /wave-grid/<br>例句: The wave grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
wave market,<b>wave market</b><br>音标: /wave-market/<br>例句: The wave market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean system,<b>ocean system</b><br>音标: /ocean-system/<br>例句: The ocean system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean plant,<b>ocean plant</b><br>音标: /ocean-plant/<br>例句: The ocean plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean facility,<b>ocean facility</b><br>音标: /ocean-facility/<br>例句: The ocean facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean project,<b>ocean project</b><br>音标: /ocean-project/<br>例句: The ocean project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean installation,<b>ocean installation</b><br>音标: /ocean-installa/<br>例句: The ocean installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean array,<b>ocean array</b><br>音标: /ocean-array/<br>例句: The ocean array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean farm,<b>ocean farm</b><br>音标: /ocean-farm/<br>例句: The ocean farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean park,<b>ocean park</b><br>音标: /ocean-park/<br>例句: The ocean park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean station,<b>ocean station</b><br>音标: /ocean-station/<br>例句: The ocean station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean generator,<b>ocean generator</b><br>音标: /ocean-generato/<br>例句: The ocean generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean unit,<b>ocean unit</b><br>音标: /ocean-unit/<br>例句: The ocean unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean module,<b>ocean module</b><br>音标: /ocean-module/<br>例句: The ocean module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean solution,<b>ocean solution</b><br>音标: /ocean-solution/<br>例句: The ocean solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean technology,<b>ocean technology</b><br>音标: /ocean-technolo/<br>例句: The ocean technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean application,<b>ocean application</b><br>音标: /ocean-applicat/<br>例句: The ocean application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean deployment,<b>ocean deployment</b><br>音标: /ocean-deployme/<br>例句: The ocean deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean development,<b>ocean development</b><br>音标: /ocean-developm/<br>例句: The ocean development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean infrastructure,<b>ocean infrastructure</b><br>音标: /ocean-infrastr/<br>例句: The ocean infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean network,<b>ocean network</b><br>音标: /ocean-network/<br>例句: The ocean network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean grid,<b>ocean grid</b><br>音标: /ocean-grid/<br>例句: The ocean grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
ocean market,<b>ocean market</b><br>音标: /ocean-market/<br>例句: The ocean market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine system,<b>marine system</b><br>音标: /marine-system/<br>例句: The marine system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine plant,<b>marine plant</b><br>音标: /marine-plant/<br>例句: The marine plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine facility,<b>marine facility</b><br>音标: /marine-facilit/<br>例句: The marine facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine project,<b>marine project</b><br>音标: /marine-project/<br>例句: The marine project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine installation,<b>marine installation</b><br>音标: /marine-install/<br>例句: The marine installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine array,<b>marine array</b><br>音标: /marine-array/<br>例句: The marine array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine farm,<b>marine farm</b><br>音标: /marine-farm/<br>例句: The marine farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine park,<b>marine park</b><br>音标: /marine-park/<br>例句: The marine park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine station,<b>marine station</b><br>音标: /marine-station/<br>例句: The marine station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine generator,<b>marine generator</b><br>音标: /marine-generat/<br>例句: The marine generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine unit,<b>marine unit</b><br>音标: /marine-unit/<br>例句: The marine unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine module,<b>marine module</b><br>音标: /marine-module/<br>例句: The marine module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine solution,<b>marine solution</b><br>音标: /marine-solutio/<br>例句: The marine solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine technology,<b>marine technology</b><br>音标: /marine-technol/<br>例句: The marine technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine application,<b>marine application</b><br>音标: /marine-applica/<br>例句: The marine application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine deployment,<b>marine deployment</b><br>音标: /marine-deploym/<br>例句: The marine deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine development,<b>marine development</b><br>音标: /marine-develop/<br>例句: The marine development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine infrastructure,<b>marine infrastructure</b><br>音标: /marine-infrast/<br>例句: The marine infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine network,<b>marine network</b><br>音标: /marine-network/<br>例句: The marine network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine grid,<b>marine grid</b><br>音标: /marine-grid/<br>例句: The marine grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
marine market,<b>marine market</b><br>音标: /marine-market/<br>例句: The marine market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore system,<b>offshore system</b><br>音标: /offshore-syste/<br>例句: The offshore system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore plant,<b>offshore plant</b><br>音标: /offshore-plant/<br>例句: The offshore plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore facility,<b>offshore facility</b><br>音标: /offshore-facil/<br>例句: The offshore facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore project,<b>offshore project</b><br>音标: /offshore-proje/<br>例句: The offshore project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore installation,<b>offshore installation</b><br>音标: /offshore-insta/<br>例句: The offshore installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore array,<b>offshore array</b><br>音标: /offshore-array/<br>例句: The offshore array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore farm,<b>offshore farm</b><br>音标: /offshore-farm/<br>例句: The offshore farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore park,<b>offshore park</b><br>音标: /offshore-park/<br>例句: The offshore park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore station,<b>offshore station</b><br>音标: /offshore-stati/<br>例句: The offshore station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore generator,<b>offshore generator</b><br>音标: /offshore-gener/<br>例句: The offshore generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore unit,<b>offshore unit</b><br>音标: /offshore-unit/<br>例句: The offshore unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore module,<b>offshore module</b><br>音标: /offshore-modul/<br>例句: The offshore module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore solution,<b>offshore solution</b><br>音标: /offshore-solut/<br>例句: The offshore solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore technology,<b>offshore technology</b><br>音标: /offshore-techn/<br>例句: The offshore technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore application,<b>offshore application</b><br>音标: /offshore-appli/<br>例句: The offshore application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore deployment,<b>offshore deployment</b><br>音标: /offshore-deplo/<br>例句: The offshore deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore development,<b>offshore development</b><br>音标: /offshore-devel/<br>例句: The offshore development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore infrastructure,<b>offshore infrastructure</b><br>音标: /offshore-infra/<br>例句: The offshore infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore network,<b>offshore network</b><br>音标: /offshore-netwo/<br>例句: The offshore network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore grid,<b>offshore grid</b><br>音标: /offshore-grid/<br>例句: The offshore grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
offshore market,<b>offshore market</b><br>音标: /offshore-marke/<br>例句: The offshore market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore system,<b>onshore system</b><br>音标: /onshore-system/<br>例句: The onshore system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore plant,<b>onshore plant</b><br>音标: /onshore-plant/<br>例句: The onshore plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore facility,<b>onshore facility</b><br>音标: /onshore-facili/<br>例句: The onshore facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore project,<b>onshore project</b><br>音标: /onshore-projec/<br>例句: The onshore project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore installation,<b>onshore installation</b><br>音标: /onshore-instal/<br>例句: The onshore installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore array,<b>onshore array</b><br>音标: /onshore-array/<br>例句: The onshore array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore farm,<b>onshore farm</b><br>音标: /onshore-farm/<br>例句: The onshore farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore park,<b>onshore park</b><br>音标: /onshore-park/<br>例句: The onshore park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore station,<b>onshore station</b><br>音标: /onshore-statio/<br>例句: The onshore station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore generator,<b>onshore generator</b><br>音标: /onshore-genera/<br>例句: The onshore generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore unit,<b>onshore unit</b><br>音标: /onshore-unit/<br>例句: The onshore unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore module,<b>onshore module</b><br>音标: /onshore-module/<br>例句: The onshore module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore solution,<b>onshore solution</b><br>音标: /onshore-soluti/<br>例句: The onshore solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore technology,<b>onshore technology</b><br>音标: /onshore-techno/<br>例句: The onshore technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore application,<b>onshore application</b><br>音标: /onshore-applic/<br>例句: The onshore application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore deployment,<b>onshore deployment</b><br>音标: /onshore-deploy/<br>例句: The onshore deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore development,<b>onshore development</b><br>音标: /onshore-develo/<br>例句: The onshore development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore infrastructure,<b>onshore infrastructure</b><br>音标: /onshore-infras/<br>例句: The onshore infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore network,<b>onshore network</b><br>音标: /onshore-networ/<br>例句: The onshore network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore grid,<b>onshore grid</b><br>音标: /onshore-grid/<br>例句: The onshore grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
onshore market,<b>onshore market</b><br>音标: /onshore-market/<br>例句: The onshore market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale system,<b>utility scale system</b><br>音标: /utility-scale-/<br>例句: The utility scale system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale plant,<b>utility scale plant</b><br>音标: /utility-scale-/<br>例句: The utility scale plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale facility,<b>utility scale facility</b><br>音标: /utility-scale-/<br>例句: The utility scale facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale project,<b>utility scale project</b><br>音标: /utility-scale-/<br>例句: The utility scale project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale installation,<b>utility scale installation</b><br>音标: /utility-scale-/<br>例句: The utility scale installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale array,<b>utility scale array</b><br>音标: /utility-scale-/<br>例句: The utility scale array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale farm,<b>utility scale farm</b><br>音标: /utility-scale-/<br>例句: The utility scale farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale park,<b>utility scale park</b><br>音标: /utility-scale-/<br>例句: The utility scale park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale station,<b>utility scale station</b><br>音标: /utility-scale-/<br>例句: The utility scale station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale generator,<b>utility scale generator</b><br>音标: /utility-scale-/<br>例句: The utility scale generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale unit,<b>utility scale unit</b><br>音标: /utility-scale-/<br>例句: The utility scale unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale module,<b>utility scale module</b><br>音标: /utility-scale-/<br>例句: The utility scale module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale solution,<b>utility scale solution</b><br>音标: /utility-scale-/<br>例句: The utility scale solution contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale technology,<b>utility scale technology</b><br>音标: /utility-scale-/<br>例句: The utility scale technology contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale application,<b>utility scale application</b><br>音标: /utility-scale-/<br>例句: The utility scale application contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale deployment,<b>utility scale deployment</b><br>音标: /utility-scale-/<br>例句: The utility scale deployment contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale development,<b>utility scale development</b><br>音标: /utility-scale-/<br>例句: The utility scale development contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale infrastructure,<b>utility scale infrastructure</b><br>音标: /utility-scale-/<br>例句: The utility scale infrastructure contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale network,<b>utility scale network</b><br>音标: /utility-scale-/<br>例句: The utility scale network contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale grid,<b>utility scale grid</b><br>音标: /utility-scale-/<br>例句: The utility scale grid contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
utility scale market,<b>utility scale market</b><br>音标: /utility-scale-/<br>例句: The utility scale market contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial system,<b>commercial system</b><br>音标: /commercial-sys/<br>例句: The commercial system contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial plant,<b>commercial plant</b><br>音标: /commercial-pla/<br>例句: The commercial plant contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial facility,<b>commercial facility</b><br>音标: /commercial-fac/<br>例句: The commercial facility contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial project,<b>commercial project</b><br>音标: /commercial-pro/<br>例句: The commercial project contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial installation,<b>commercial installation</b><br>音标: /commercial-ins/<br>例句: The commercial installation contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial array,<b>commercial array</b><br>音标: /commercial-arr/<br>例句: The commercial array contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial farm,<b>commercial farm</b><br>音标: /commercial-far/<br>例句: The commercial farm contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial park,<b>commercial park</b><br>音标: /commercial-par/<br>例句: The commercial park contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial station,<b>commercial station</b><br>音标: /commercial-sta/<br>例句: The commercial station contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial generator,<b>commercial generator</b><br>音标: /commercial-gen/<br>例句: The commercial generator contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial unit,<b>commercial unit</b><br>音标: /commercial-uni/<br>例句: The commercial unit contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
commercial module,<b>commercial module</b><br>音标: /commercial-mod/<br>例句: The commercial module contributes to the clean energy transition.<br>分类: 新能源 | 难度: ★★,new_energy
